475.00000,118.80000,0.00000,181.10000,8.90000,852.10000,781.50000,3,37.80000
362.60000,189.00000,0.00000,164.90000,11.60000,944.70000,755.80000,56,77.30000
389.90000,189.00000,0.00000,145.90000,22.00000,944.70000,755.80000,3,40.60000
173.50000,50.10000,173.50000,164.80000,6.50000,1006.20000,793.50000,28,38.20000
310.00000,143.00000,0.00000,168.00000,10.00000,914.00000,804.00000,28,45.30000
522.00000,0.00000,0.00000,146.00000,0.00000,896.00000,896.00000,7,50.51000
382.00000,0.00000,0.00000,185.00000,0.00000,1047.00000,739.00000,28,37.42000
213.80000,98.10000,24.50000,181.70000,6.70000,1066.00000,785.50000,56,47.13000
261.90000,110.50000,86.10000,195.40000,5.00000,895.20000,732.60000,28,33.72000
349.00000,0.00000,0.00000,192.00000,0.00000,1047.00000,806.00000,28,32.72000
212.60000,0.00000,100.40000,159.40000,10.40000,1003.80000,903.80000,14,25.37000
389.90000,189.00000,0.00000,145.90000,22.00000,944.70000,755.80000,91,82.60000
190.30000,0.00000,125.20000,161.90000,9.90000,1088.10000,802.60000,3,9.45000
255.30000,98.80000,77.00000,188.60000,6.50000,919.00000,749.30000,28,33.80000
166.80000,250.20000,0.00000,203.50000,0.00000,975.60000,692.60000,7,15.75000
164.00000,163.00000,128.00000,197.00000,8.00000,961.00000,641.00000,28,27.23000
275.00000,180.00000,120.00000,162.00000,10.40000,830.00000,765.00000,28,76.24000
349.00000,0.00000,0.00000,192.00000,0.00000,1047.00000,806.00000,360,42.13000
401.80000,94.70000,0.00000,147.40000,11.40000,946.80000,852.10000,56,73.70000
173.80000,93.40000,159.90000,172.30000,9.70000,1007.20000,746.60000,28,37.81000
202.00000,11.00000,141.00000,206.00000,1.70000,942.00000,801.00000,28,21.97000
400.00000,0.00000,0.00000,187.00000,0.00000,1025.00000,745.00000,7,30.14000
446.00000,24.00000,79.00000,162.00000,11.60000,967.00000,712.00000,28,57.03000
141.30000,212.00000,0.00000,203.50000,0.00000,971.80000,748.50000,90,39.66000
251.80000,0.00000,99.90000,146.10000,12.40000,1006.00000,899.80000,56,44.14000
165.00000,128.50000,132.10000,175.10000,8.10000,1005.80000,746.60000,56,53.72000
148.10000,0.00000,136.60000,158.10000,16.10000,1001.80000,830.10000,28,17.96000
333.00000,17.50000,163.00000,167.00000,17.90000,996.00000,652.00000,28,47.28000
149.00000,153.00000,194.00000,192.00000,8.00000,935.00000,623.00000,28,24.58000
350.00000,0.00000,0.00000,203.00000,0.00000,974.00000,775.00000,90,31.35000
332.50000,142.50000,0.00000,228.00000,0.00000,932.00000,594.00000,365,41.05000
159.00000,149.00000,116.00000,175.00000,15.00000,953.00000,720.00000,28,27.68000
213.80000,98.10000,24.50000,181.70000,6.70000,1066.00000,785.50000,14,17.84000
380.00000,95.00000,0.00000,228.00000,0.00000,932.00000,594.00000,365,43.70000
339.00000,0.00000,0.00000,185.00000,0.00000,1069.00000,754.00000,7,21.16000
153.60000,144.20000,112.30000,220.10000,10.10000,923.20000,657.90000,28,16.50000
167.40000,129.90000,128.60000,175.50000,7.80000,1006.30000,746.60000,28,41.20000
331.00000,0.00000,0.00000,192.00000,0.00000,978.00000,825.00000,180,39.00000
286.30000,200.90000,0.00000,144.70000,11.20000,1004.60000,803.70000,3,24.40000
362.60000,189.00000,0.00000,164.90000,11.60000,944.70000,755.80000,3,35.30000
310.00000,0.00000,0.00000,192.00000,0.00000,1012.00000,830.00000,7,17.24000
362.60000,189.00000,0.00000,164.90000,11.60000,944.70000,755.80000,56,77.30000
333.00000,0.00000,0.00000,192.00000,0.00000,931.20000,842.60000,90,41.68000
310.00000,0.00000,0.00000,192.00000,0.00000,1012.00000,830.00000,28,27.83000
286.30000,200.90000,0.00000,144.70000,11.20000,1004.60000,803.70000,91,76.80000
212.00000,141.30000,0.00000,203.50000,0.00000,973.40000,750.00000,28,33.00000
158.80000,238.20000,0.00000,185.70000,0.00000,1040.60000,734.30000,28,21.07000
272.80000,105.10000,81.80000,209.70000,9.00000,904.00000,679.70000,28,37.17000
349.00000,0.00000,0.00000,192.00000,0.00000,1047.00000,806.00000,3,14.99000
143.70000,170.20000,132.60000,191.60000,8.50000,814.10000,805.30000,28,29.87000
159.00000,187.00000,0.00000,176.00000,11.00000,990.00000,789.00000,28,32.76000
305.30000,203.50000,0.00000,203.50000,0.00000,965.40000,631.00000,3,14.14000
316.10000,210.70000,0.00000,185.70000,0.00000,977.00000,689.30000,7,24.44000
155.60000,243.50000,0.00000,180.30000,10.70000,1022.00000,697.70000,28,37.36000
362.60000,189.00000,0.00000,164.90000,11.60000,944.70000,755.80000,91,79.30000
178.00000,129.80000,118.60000,179.90000,3.60000,1007.30000,746.80000,100,49.99000
310.00000,0.00000,0.00000,192.00000,0.00000,970.00000,850.00000,7,14.99000
296.00000,0.00000,0.00000,192.00000,0.00000,1085.00000,765.00000,7,14.20000
173.00000,116.00000,0.00000,192.00000,0.00000,946.80000,856.80000,3,6.94000
313.30000,262.20000,0.00000,175.50000,8.60000,1046.90000,611.80000,3,28.80000
214.90000,53.80000,121.90000,155.60000,9.60000,1014.30000,780.60000,14,38.60000
290.20000,193.50000,0.00000,185.70000,0.00000,998.20000,704.30000,28,33.04000
190.00000,190.00000,0.00000,228.00000,0.00000,932.00000,670.00000,270,50.66000
141.30000,212.00000,0.00000,203.50000,0.00000,971.80000,748.50000,3,4.83000
173.80000,93.40000,159.90000,172.30000,9.70000,1007.20000,746.60000,14,29.55000
505.00000,0.00000,60.00000,195.00000,0.00000,1030.00000,630.00000,28,64.02000
237.50000,237.50000,0.00000,228.00000,0.00000,932.00000,594.00000,365,39.00000
220.80000,147.20000,0.00000,185.70000,0.00000,1055.00000,744.30000,28,25.75000
469.00000,117.20000,0.00000,137.80000,32.20000,852.10000,840.50000,7,54.90000
425.00000,106.30000,0.00000,153.50000,16.50000,852.10000,887.10000,91,65.20000
342.00000,38.00000,0.00000,228.00000,0.00000,932.00000,670.00000,90,50.46000
331.00000,0.00000,0.00000,192.00000,0.00000,1025.00000,821.00000,7,17.44000
290.40000,0.00000,96.20000,168.10000,9.40000,961.20000,865.00000,56,45.08000
313.30000,262.20000,0.00000,175.50000,8.60000,1046.90000,611.80000,28,59.80000
140.00000,133.00000,103.00000,200.00000,7.00000,916.00000,753.00000,28,36.44000
339.00000,0.00000,0.00000,197.00000,0.00000,968.00000,781.00000,365,38.89000
145.00000,0.00000,134.00000,181.00000,11.00000,979.00000,812.00000,28,13.20000
148.00000,0.00000,182.00000,181.00000,15.00000,839.00000,884.00000,28,15.52000
331.00000,0.00000,0.00000,192.00000,0.00000,879.00000,825.00000,3,13.52000
325.00000,0.00000,0.00000,184.00000,0.00000,1063.00000,783.00000,7,17.54000
251.80000,0.00000,99.90000,146.10000,12.40000,1006.00000,899.80000,14,33.36000
480.00000,0.00000,0.00000,192.00000,0.00000,936.00000,721.00000,90,54.28000
262.00000,111.00000,86.00000,195.00000,5.00000,895.00000,733.00000,28,33.72000
266.20000,112.30000,87.50000,177.90000,10.40000,909.70000,744.50000,28,39.42000
168.00000,42.10000,163.80000,121.80000,5.70000,1058.70000,780.10000,14,17.82000
540.00000,0.00000,0.00000,173.00000,0.00000,1125.00000,613.00000,14,59.76000
148.10000,0.00000,182.10000,181.40000,15.00000,838.90000,884.30000,28,15.53000
213.70000,98.10000,24.50000,181.70000,6.90000,1065.80000,785.40000,28,45.71000
236.00000,157.00000,0.00000,192.00000,0.00000,972.60000,749.10000,90,47.78000
238.20000,158.80000,0.00000,185.70000,0.00000,1040.60000,734.30000,28,26.91000
356.00000,0.00000,142.00000,193.00000,11.00000,801.00000,778.00000,28,40.87000
135.00000,105.00000,193.00000,196.00000,6.00000,965.00000,643.00000,28,21.91000
295.70000,0.00000,95.60000,171.50000,8.90000,955.10000,859.20000,56,48.72000
531.30000,0.00000,0.00000,141.80000,28.20000,852.10000,893.70000,7,46.90000
374.00000,189.20000,0.00000,170.10000,10.10000,926.10000,756.70000,28,61.09000
193.50000,290.20000,0.00000,185.70000,0.00000,998.20000,704.30000,28,32.63000
277.00000,0.00000,0.00000,191.00000,0.00000,968.00000,856.00000,90,31.25000
374.00000,189.20000,0.00000,170.10000,10.10000,926.10000,756.70000,91,64.90000
350.00000,0.00000,0.00000,203.00000,0.00000,974.00000,775.00000,14,22.53000
356.00000,119.00000,0.00000,160.00000,9.00000,1061.00000,657.00000,28,59.00000
254.00000,0.00000,0.00000,198.00000,0.00000,968.00000,863.00000,90,26.94000
382.50000,0.00000,0.00000,185.70000,0.00000,1047.80000,739.30000,28,37.44000
297.00000,0.00000,0.00000,186.00000,0.00000,1040.00000,734.00000,7,30.96000
159.80000,250.00000,0.00000,168.40000,12.20000,1049.30000,688.20000,28,39.46000
540.00000,0.00000,0.00000,173.00000,0.00000,1125.00000,613.00000,7,52.61000
491.00000,26.00000,123.00000,201.00000,3.90000,822.00000,699.00000,3,29.55000
531.30000,0.00000,0.00000,141.80000,28.20000,852.10000,893.70000,56,58.80000
425.00000,106.30000,0.00000,151.40000,18.60000,936.00000,803.70000,7,46.80000
246.80000,0.00000,125.10000,143.30000,12.00000,1086.80000,800.90000,56,60.32000
305.30000,203.50000,0.00000,203.50000,0.00000,965.40000,631.00000,7,25.89000
173.80000,93.40000,159.90000,172.30000,9.70000,1007.20000,746.60000,100,50.94000
153.00000,102.00000,0.00000,192.00000,0.00000,888.00000,943.10000,28,17.96000
298.10000,0.00000,107.50000,163.60000,12.80000,953.20000,784.00000,28,35.87000
359.00000,19.00000,141.00000,154.00000,10.90000,942.00000,801.00000,56,66.78000
140.00000,164.00000,128.00000,237.00000,6.00000,869.00000,656.00000,28,35.23000
135.70000,203.50000,0.00000,185.70000,0.00000,1076.20000,759.30000,28,18.20000
190.30000,0.00000,125.20000,161.90000,9.90000,1088.10000,802.60000,100,40.39000
238.10000,0.00000,0.00000,185.70000,0.00000,1118.80000,789.30000,28,17.58000
213.70000,0.00000,174.70000,154.80000,10.20000,1053.50000,776.40000,14,33.73000
218.90000,0.00000,124.10000,158.50000,11.30000,1078.70000,794.90000,14,26.05000
439.00000,177.00000,0.00000,186.00000,11.10000,884.90000,707.90000,28,66.00000
500.00000,0.00000,0.00000,200.00000,0.00000,1125.00000,613.00000,1,12.64000
212.50000,0.00000,100.40000,159.30000,8.70000,1007.80000,903.60000,3,13.54000
182.00000,45.20000,122.00000,170.20000,8.20000,1059.40000,780.70000,3,7.32000
213.50000,0.00000,174.20000,154.60000,11.70000,1052.30000,775.50000,100,59.30000
322.50000,148.60000,0.00000,185.80000,8.50000,951.00000,709.50000,28,52.43000
277.20000,97.80000,24.50000,160.70000,11.20000,1061.70000,782.50000,100,66.95000
122.60000,183.90000,0.00000,203.50000,0.00000,958.20000,800.10000,3,3.32000
255.50000,170.30000,0.00000,185.70000,0.00000,1026.60000,724.30000,7,17.24000
288.00000,192.00000,0.00000,192.00000,0.00000,932.00000,717.80000,7,23.52000
266.00000,114.00000,0.00000,228.00000,0.00000,932.00000,670.00000,180,48.70000
480.00000,0.00000,0.00000,192.00000,0.00000,936.20000,712.20000,3,24.40000
285.00000,190.00000,0.00000,163.00000,7.60000,1031.00000,685.00000,28,53.58000
480.00000,0.00000,0.00000,192.00000,0.00000,936.20000,712.20000,28,43.94000
295.70000,0.00000,95.60000,171.50000,8.90000,955.10000,859.20000,14,35.23000
251.40000,0.00000,118.30000,192.90000,5.80000,1043.60000,754.30000,100,40.15000
277.10000,0.00000,97.40000,160.60000,11.80000,973.90000,875.60000,100,55.64000
255.00000,0.00000,0.00000,192.00000,0.00000,889.80000,945.00000,90,21.86000
349.00000,0.00000,0.00000,192.00000,0.00000,1056.00000,809.00000,120,40.86000
251.40000,0.00000,118.30000,188.50000,5.80000,1028.40000,757.70000,14,29.93000
325.00000,0.00000,0.00000,184.00000,0.00000,1063.00000,783.00000,28,30.57000
212.50000,0.00000,100.40000,159.30000,8.70000,1007.80000,903.60000,56,42.55000
446.00000,24.00000,79.00000,162.00000,11.60000,967.00000,712.00000,3,25.02000
212.10000,0.00000,121.60000,180.30000,5.70000,1057.60000,779.30000,3,12.47000
149.00000,118.00000,92.00000,183.00000,7.00000,953.00000,780.00000,28,23.52000
349.00000,0.00000,0.00000,192.00000,0.00000,1056.00000,809.00000,28,33.61000
200.00000,133.00000,0.00000,192.00000,0.00000,965.40000,806.20000,7,17.17000
284.00000,15.00000,141.00000,179.00000,5.50000,842.00000,801.00000,28,43.73000
162.00000,214.00000,164.00000,202.00000,10.00000,820.00000,680.00000,28,30.65000
200.00000,200.00000,0.00000,190.00000,0.00000,1145.00000,660.00000,28,49.25000
362.60000,189.00000,0.00000,164.90000,11.60000,944.70000,755.80000,7,55.90000
203.50000,305.30000,0.00000,203.50000,0.00000,963.40000,630.00000,28,41.68000
132.00000,207.00000,161.00000,179.00000,5.00000,867.00000,736.00000,28,33.30000
349.00000,0.00000,0.00000,192.00000,0.00000,1047.00000,806.90000,3,15.05000
252.00000,0.00000,0.00000,185.00000,0.00000,1111.00000,784.00000,28,19.69000
525.00000,0.00000,0.00000,189.00000,0.00000,1125.00000,613.00000,90,58.78000
362.60000,189.00000,0.00000,164.90000,11.60000,944.70000,755.80000,91,79.30000
288.00000,121.00000,0.00000,177.00000,7.00000,908.00000,829.00000,28,42.13000
190.30000,0.00000,125.20000,161.90000,9.90000,1088.10000,802.60000,14,22.72000
251.40000,0.00000,118.30000,188.50000,5.80000,1028.40000,757.70000,28,29.65000
325.60000,166.40000,0.00000,174.00000,8.90000,881.60000,790.00000,28,61.24000
332.50000,142.50000,0.00000,228.00000,0.00000,932.00000,594.00000,180,39.78000
168.00000,42.10000,163.80000,121.80000,5.70000,1058.70000,780.10000,28,24.24000
155.00000,0.00000,143.00000,193.00000,9.00000,1047.00000,697.00000,28,12.46000
149.00000,117.60000,91.70000,182.90000,7.10000,953.40000,780.30000,28,23.52000
213.70000,0.00000,174.70000,154.80000,10.20000,1053.50000,776.40000,3,17.57000
376.00000,0.00000,0.00000,214.60000,0.00000,1003.50000,762.40000,14,25.62000
162.00000,190.10000,148.10000,178.80000,18.80000,838.10000,741.40000,28,33.76000
359.00000,19.00000,141.00000,154.00000,10.90000,942.00000,801.00000,7,35.75000
295.80000,0.00000,0.00000,185.70000,0.00000,1091.40000,769.30000,28,25.22000
321.40000,0.00000,127.90000,182.50000,11.50000,870.10000,779.70000,28,37.27000
108.30000,162.40000,0.00000,203.50000,0.00000,938.20000,849.00000,28,20.59000
200.00000,133.00000,0.00000,192.00000,0.00000,965.40000,806.20000,28,30.44000
250.00000,0.00000,95.70000,191.80000,5.30000,948.90000,857.20000,56,39.64000
295.00000,0.00000,0.00000,185.00000,0.00000,1069.00000,769.00000,7,14.80000
362.60000,189.00000,0.00000,164.90000,11.60000,944.70000,755.80000,56,77.30000
376.00000,0.00000,0.00000,214.60000,0.00000,1003.50000,762.40000,28,31.97000
250.00000,0.00000,95.70000,191.80000,5.30000,948.90000,857.20000,14,24.66000
375.00000,93.80000,0.00000,126.60000,23.40000,852.10000,992.60000,3,29.00000
165.00000,128.50000,132.10000,175.10000,8.10000,1005.80000,746.60000,3,19.42000
172.40000,13.60000,172.40000,156.80000,4.10000,1006.30000,856.40000,3,21.29000
157.00000,236.00000,0.00000,192.00000,0.00000,935.40000,781.20000,7,16.89000
540.00000,0.00000,0.00000,173.00000,0.00000,1125.00000,613.00000,270,74.17000
296.00000,0.00000,107.00000,221.00000,11.00000,819.00000,778.00000,28,31.42000
238.00000,0.00000,0.00000,185.00000,0.00000,1118.00000,789.00000,28,17.54000
275.00000,0.00000,0.00000,183.00000,0.00000,1088.00000,808.00000,28,24.50000
250.20000,166.80000,0.00000,203.50000,0.00000,977.60000,694.10000,28,36.96000
277.20000,97.80000,24.50000,160.70000,11.20000,1061.70000,782.50000,56,66.82000
366.00000,187.00000,0.00000,191.30000,6.60000,824.30000,756.90000,28,65.91000
218.20000,54.60000,123.80000,140.80000,11.90000,1075.70000,792.70000,100,63.53000
284.00000,15.00000,141.00000,179.00000,5.50000,842.00000,801.00000,56,44.52000
234.00000,156.00000,0.00000,189.00000,5.90000,981.00000,760.00000,28,39.30000
213.50000,0.00000,174.20000,159.20000,11.70000,1043.60000,771.90000,3,15.61000
250.00000,0.00000,95.70000,191.80000,5.30000,948.90000,857.20000,100,41.16000
393.00000,0.00000,0.00000,192.00000,0.00000,940.60000,785.60000,3,19.20000
222.40000,0.00000,96.70000,189.30000,4.50000,967.10000,870.30000,3,11.58000
425.00000,106.30000,0.00000,153.50000,16.50000,852.10000,887.10000,28,60.29000
250.20000,166.80000,0.00000,203.50000,0.00000,977.60000,694.10000,7,19.35000
424.00000,22.00000,132.00000,168.00000,8.90000,822.00000,750.00000,7,40.29000
427.50000,47.50000,0.00000,228.00000,0.00000,932.00000,594.00000,180,41.84000
233.80000,0.00000,94.60000,197.90000,4.60000,947.00000,852.20000,3,10.38000
275.00000,0.00000,0.00000,183.00000,0.00000,1088.00000,808.00000,7,14.20000
475.00000,0.00000,0.00000,228.00000,0.00000,932.00000,594.00000,28,39.29000
250.00000,0.00000,0.00000,182.00000,0.00000,1100.00000,820.00000,7,12.73000
238.00000,0.00000,0.00000,186.00000,0.00000,1119.00000,789.00000,7,12.05000
229.70000,0.00000,118.20000,195.20000,6.10000,1028.10000,757.60000,14,22.32000
173.80000,93.40000,159.90000,172.30000,9.70000,1007.20000,746.60000,3,15.82000
167.40000,129.90000,128.60000,175.50000,7.80000,1006.30000,746.60000,100,53.66000
190.00000,190.00000,0.00000,228.00000,0.00000,932.00000,670.00000,90,42.33000
144.00000,136.00000,106.00000,178.00000,7.00000,941.00000,774.00000,28,26.14000
108.30000,162.40000,0.00000,203.50000,0.00000,938.20000,849.00000,7,7.72000
167.00000,75.40000,167.00000,164.00000,7.90000,1007.30000,770.10000,56,53.46000
387.00000,20.00000,94.00000,157.00000,13.90000,938.00000,845.00000,3,25.51000
165.00000,0.00000,143.60000,163.80000,0.00000,1005.60000,900.90000,56,36.56000
280.00000,129.00000,100.00000,172.00000,9.00000,825.00000,805.00000,28,52.82000
475.00000,0.00000,0.00000,228.00000,0.00000,932.00000,594.00000,180,42.62000
166.00000,260.00000,0.00000,183.00000,13.00000,859.00000,827.00000,28,37.91000
133.00000,200.00000,0.00000,192.00000,0.00000,927.40000,839.20000,3,6.88000
178.00000,129.80000,118.60000,179.90000,3.60000,1007.30000,746.80000,28,39.16000
229.70000,0.00000,118.20000,195.20000,6.10000,1028.10000,757.60000,56,31.35000
475.00000,118.80000,0.00000,181.10000,8.90000,852.10000,781.50000,28,68.30000
194.70000,0.00000,100.50000,165.60000,7.50000,1006.40000,905.90000,28,25.72000
349.00000,0.00000,0.00000,192.00000,0.00000,1056.00000,809.00000,7,9.01000
300.00000,0.00000,0.00000,184.00000,0.00000,1075.00000,795.00000,28,26.85000
475.00000,118.80000,0.00000,181.10000,8.90000,852.10000,781.50000,56,72.30000
168.90000,42.20000,124.30000,158.30000,10.80000,1080.80000,796.20000,14,23.51000
213.50000,0.00000,174.20000,154.60000,11.70000,1052.30000,775.50000,56,51.43000
522.00000,0.00000,0.00000,146.00000,0.00000,896.00000,896.00000,28,74.99000
238.10000,0.00000,94.10000,186.70000,7.00000,949.90000,847.00000,56,39.59000
326.00000,166.00000,0.00000,174.00000,9.00000,882.00000,790.00000,28,61.23000
230.00000,0.00000,118.30000,195.50000,4.60000,1029.40000,758.60000,100,35.34000
379.50000,151.20000,0.00000,153.90000,15.90000,1134.30000,605.00000,56,54.90000
158.80000,238.20000,0.00000,185.70000,0.00000,1040.60000,734.30000,7,9.62000
313.00000,145.00000,0.00000,127.00000,8.00000,1000.00000,822.00000,28,44.52000
286.30000,200.90000,0.00000,144.70000,11.20000,1004.60000,803.70000,7,38.00000
246.80000,0.00000,125.10000,143.30000,12.00000,1086.80000,800.90000,100,66.42000
310.00000,0.00000,0.00000,192.00000,0.00000,970.00000,850.00000,360,38.11000
322.20000,0.00000,115.60000,196.00000,10.40000,817.90000,813.40000,28,31.18000
375.00000,93.80000,0.00000,126.60000,23.40000,852.10000,992.60000,91,62.50000
359.00000,19.00000,141.00000,154.00000,10.90000,942.00000,801.00000,7,38.61000
277.00000,116.80000,91.00000,190.60000,7.00000,946.50000,665.60000,28,43.58000
339.00000,0.00000,0.00000,197.00000,0.00000,968.00000,781.00000,180,36.45000
424.00000,22.00000,132.00000,168.00000,8.90000,822.00000,750.00000,3,32.11000
213.70000,0.00000,174.70000,154.80000,10.20000,1053.50000,776.40000,100,50.08000
516.00000,0.00000,0.00000,162.00000,8.20000,801.00000,802.00000,28,41.37000
275.10000,0.00000,121.40000,159.50000,9.90000,1053.60000,777.50000,56,56.85000
192.00000,288.00000,0.00000,192.00000,0.00000,929.80000,716.10000,28,39.32000
297.20000,0.00000,117.50000,174.80000,9.50000,1022.80000,753.50000,28,47.40000
540.00000,0.00000,0.00000,173.00000,0.00000,1125.00000,613.00000,3,41.64000
332.50000,142.50000,0.00000,228.00000,0.00000,932.00000,594.00000,90,37.72000
218.90000,0.00000,124.10000,158.50000,11.30000,1078.70000,794.90000,3,15.34000
212.00000,141.30000,0.00000,203.50000,0.00000,973.40000,750.00000,7,15.03000
380.00000,0.00000,0.00000,228.00000,0.00000,932.00000,670.00000,90,52.91000
153.00000,145.00000,113.00000,178.00000,8.00000,1002.00000,689.00000,28,25.56000
252.30000,0.00000,98.80000,146.30000,14.20000,987.80000,889.00000,56,55.83000
316.10000,210.70000,0.00000,185.70000,0.00000,977.00000,689.30000,28,38.70000
166.80000,250.20000,0.00000,203.50000,0.00000,975.60000,692.60000,28,33.95000
182.00000,45.20000,122.00000,170.20000,8.20000,1059.40000,780.70000,14,21.50000
251.40000,0.00000,118.30000,188.50000,6.40000,1028.40000,757.70000,28,32.66000
190.00000,190.00000,0.00000,228.00000,0.00000,932.00000,670.00000,365,53.69000
436.00000,0.00000,0.00000,218.00000,0.00000,838.40000,719.70000,28,23.85000
427.50000,47.50000,0.00000,228.00000,0.00000,932.00000,594.00000,28,37.43000
387.00000,20.00000,94.00000,157.00000,13.90000,938.00000,845.00000,56,47.97000
194.70000,0.00000,100.50000,170.20000,7.50000,998.00000,901.80000,56,43.39000
165.00000,0.00000,150.00000,182.00000,12.00000,1023.00000,729.00000,28,18.03000
400.00000,0.00000,0.00000,187.00000,0.00000,1025.00000,745.00000,28,43.70000
165.00000,128.50000,132.10000,175.10000,8.10000,1005.80000,746.60000,28,46.39000
251.40000,0.00000,118.30000,188.50000,6.40000,1028.40000,757.70000,100,44.21000
158.60000,148.90000,116.00000,175.10000,15.00000,953.30000,719.70000,28,27.68000
376.00000,0.00000,0.00000,214.60000,0.00000,1003.50000,762.40000,100,43.06000
186.20000,124.10000,0.00000,185.70000,0.00000,1083.40000,764.30000,28,17.60000
133.00000,200.00000,0.00000,192.00000,0.00000,927.40000,839.20000,28,27.87000
250.00000,0.00000,95.70000,191.80000,5.30000,948.90000,857.20000,3,8.49000
252.00000,0.00000,0.00000,186.00000,0.00000,1111.00000,784.00000,7,11.47000
359.00000,19.00000,141.00000,154.00000,10.90000,942.00000,801.00000,28,62.94000
397.00000,0.00000,0.00000,186.00000,0.00000,1040.00000,734.00000,28,36.94000
236.00000,0.00000,0.00000,193.00000,0.00000,968.00000,885.00000,365,25.08000
202.00000,11.00000,141.00000,206.00000,1.70000,942.00000,801.00000,56,23.25000
212.00000,141.30000,0.00000,203.50000,0.00000,973.40000,750.00000,3,6.81000
122.60000,183.90000,0.00000,203.50000,0.00000,958.20000,800.10000,28,24.29000
339.00000,0.00000,0.00000,185.00000,0.00000,1060.00000,754.00000,28,31.65000
181.40000,0.00000,167.00000,169.60000,7.60000,1055.60000,777.80000,3,13.62000
218.90000,0.00000,124.10000,158.50000,11.30000,1078.70000,794.90000,56,37.27000
425.00000,106.30000,0.00000,153.50000,16.50000,852.10000,887.10000,28,60.29000
312.70000,0.00000,0.00000,178.10000,8.00000,999.70000,822.20000,28,25.10000
388.60000,97.10000,0.00000,157.90000,12.10000,852.10000,925.70000,3,28.10000
281.00000,0.00000,0.00000,186.00000,0.00000,1104.00000,774.00000,28,22.44000
229.70000,0.00000,118.20000,195.20000,6.10000,1028.10000,757.60000,100,40.86000
141.90000,166.60000,129.70000,173.50000,10.90000,882.60000,785.30000,28,44.61000
212.50000,0.00000,100.40000,159.30000,8.70000,1007.80000,903.60000,14,26.31000
425.00000,106.30000,0.00000,153.50000,16.50000,852.10000,887.10000,7,49.20000
287.30000,120.50000,93.90000,187.60000,9.20000,904.40000,695.90000,28,43.80000
236.00000,157.00000,0.00000,192.00000,0.00000,972.60000,749.10000,3,13.57000
116.00000,173.00000,0.00000,192.00000,0.00000,909.80000,891.90000,7,10.09000
184.00000,86.00000,190.00000,213.00000,6.00000,923.00000,623.00000,28,22.93000
154.00000,174.00000,185.00000,228.00000,7.00000,845.00000,612.00000,28,24.34000
238.00000,0.00000,0.00000,186.00000,0.00000,1119.00000,789.00000,28,17.54000
192.00000,288.00000,0.00000,192.00000,0.00000,929.80000,716.10000,3,12.79000
150.00000,236.80000,0.00000,173.80000,11.90000,1069.30000,674.80000,28,37.43000
254.00000,0.00000,0.00000,198.00000,0.00000,968.00000,863.00000,365,29.79000
152.70000,144.70000,0.00000,178.10000,8.00000,999.70000,822.20000,28,19.01000
