2.61776,2.61814,2.61859,2.61912,2.61981,2.62071,2.62186,2.62334,2.62511,2.62722,2.62964,2.63245,2.63565,2.63933,2.64353,2.64825,2.65350,2.65937,2.66585,2.67281,2.68008,2.68733,2.69427,2.70073,2.70684,2.71281,2.71914,2.72628,2.73462,2.74416,2.75466,2.76568,2.77679,2.78790,2.79949,2.81225,2.82706,2.84356,2.86106,2.87857,2.89497,2.90924,2.92085,2.93015,2.93846,2.94771,2.96019,2.97831,3.00306,3.03506,3.07428,3.11963,3.16868,3.21771,3.26254,3.29988,3.32847,3.34899,3.36342,3.37379,3.38152,3.38741,3.39164,3.39418,3.39490,3.39366,3.39045,3.38541,3.37869,3.37041,3.36073,3.34979,3.33769,3.32443,3.31013,3.29487,3.27891,3.26232,3.24542,3.22828,3.21080,3.19287,3.17433,3.15503,3.13475,3.11339,3.09116,3.06850,3.04596,3.02393,3.00247,2.98145,2.96072,2.94013,2.91978,2.89966,2.87964,2.85960,2.83940,2.81920,-0.43030,-0.45863,-0.41707,0.32288,1.55149,-1.38785,1.62500,-0.22736,-0.47157,-0.10781,-0.27212,0.88943,0.15117,0.54497,0.29603,0.23388,0.89966,-0.04201,0.70872,-0.25417,-0.39158,-0.41931,60.50000,16.70000
2.83454,2.83871,2.84283,2.84705,2.85138,2.85587,2.86060,2.86566,2.87093,2.87661,2.88264,2.88898,2.89577,2.90308,2.91097,2.91953,2.92873,2.93863,2.94929,2.96072,2.97272,2.98493,2.99690,3.00833,3.01920,3.02990,3.04101,3.05345,3.06777,3.08416,3.10221,3.12106,3.13983,3.15810,3.17623,3.19519,3.21584,3.23747,3.25889,3.27835,3.29384,3.30362,3.30681,3.30393,3.29700,3.28925,3.28409,3.28505,3.29326,3.30923,3.33267,3.36251,3.39661,3.43188,3.46492,3.49295,3.51458,3.53004,3.54067,3.54797,3.55306,3.55675,3.55921,3.56045,3.56034,3.55876,3.55571,3.55132,3.54585,3.53950,3.53235,3.52442,3.51583,3.50668,3.49700,3.48683,3.47626,3.46552,3.45501,3.44481,3.43477,3.42465,3.41419,3.40303,3.39082,3.37731,3.36265,3.34745,3.33245,3.31818,3.30473,3.29186,3.27921,3.26655,3.25369,3.24045,3.22659,3.21181,3.19600,3.17942,0.10524,0.62030,-2.30845,-0.05177,0.43055,-0.08396,0.37111,1.25599,-0.28729,-0.88036,-1.30942,-0.29831,-1.53206,0.37473,-0.45496,-0.19598,-0.04636,-0.63500,-0.35440,0.01465,0.26954,0.09669,46.00000,13.50000
2.58284,2.58458,2.58629,2.58808,2.58996,2.59192,2.59401,2.59627,2.59873,2.60131,2.60414,2.60714,2.61029,2.61361,2.61714,2.62089,2.62486,2.62909,2.63361,2.63835,2.64330,2.64838,2.65354,2.65870,2.66375,2.66880,2.67383,2.67892,2.68411,2.68937,2.69470,2.70012,2.70563,2.71141,2.71775,2.72490,2.73344,2.74327,2.75433,2.76642,2.77931,2.79272,2.80649,2.82064,2.83541,2.85121,2.86872,2.88905,2.91289,2.94088,2.97325,3.00946,3.04780,3.08554,3.11947,3.14696,3.16677,3.17938,3.18631,3.18924,3.18950,3.18801,3.18498,3.18039,3.17411,3.16611,3.15641,3.14512,3.13241,3.11843,3.10329,3.08714,3.07014,3.05237,3.03393,3.01504,2.99569,2.97612,2.95642,2.93660,2.91667,2.89655,2.87622,2.85563,2.83474,2.81361,2.79235,2.77113,2.75015,2.72956,2.70934,2.68951,2.67009,2.65112,2.63262,2.61461,2.59718,2.58034,2.56404,2.54816,-0.74616,1.32724,0.42614,-0.66542,-1.16586,0.97558,-0.40229,0.45628,-0.11256,-0.19739,0.37149,-0.33906,0.79135,0.67340,0.62817,0.79547,0.76225,-1.26858,0.69059,-0.78559,-0.67124,-0.71029,71.00000,20.50000
2.82286,2.82460,2.82630,2.82814,2.83001,2.83192,2.83392,2.83606,2.83842,2.84097,2.84374,2.84664,2.84975,2.85307,2.85661,2.86038,2.86437,2.86860,2.87308,2.87789,2.88301,2.88832,2.89374,2.89917,2.90457,2.90991,2.91521,2.92043,2.92565,2.93082,2.93604,2.94128,2.94658,2.95202,2.95777,2.96419,2.97159,2.98045,2.99090,3.00284,3.01611,3.03048,3.04579,3.06194,3.07889,3.09686,3.11629,3.13775,3.16217,3.19068,3.22376,3.26172,3.30379,3.34793,3.39093,3.42920,3.45998,3.48227,3.49687,3.50558,3.51026,3.51221,3.51215,3.51036,3.50682,3.50140,3.49398,3.48457,3.47333,3.46041,3.44595,3.43005,3.41285,3.39450,3.37511,3.35482,3.33376,3.31204,3.28986,3.26730,3.24442,3.22117,3.19757,3.17357,3.14915,3.12429,3.09908,3.07366,3.04825,3.02308,2.99820,2.97367,2.94951,2.92576,2.90251,2.87988,2.85794,2.83672,2.81617,2.79622,-0.19934,1.01736,1.14854,0.09345,1.91432,-2.16714,-1.47406,-1.70367,1.42855,1.36392,-0.93624,1.71391,-0.84508,0.63801,0.28185,0.61650,-0.38868,-2.06839,1.27616,-0.25944,-0.14021,-0.16596,72.80000,20.70000
2.78813,2.78989,2.79167,2.79350,2.79538,2.79746,2.79984,2.80254,2.80553,2.80890,2.81272,2.81704,2.82184,2.82710,2.83294,2.83945,2.84664,2.85458,2.86331,2.87280,2.88291,2.89335,2.90374,2.91371,2.92305,2.93187,2.94060,2.94986,2.96035,2.97241,2.98606,3.00097,3.01652,3.03220,3.04793,3.06413,3.08153,3.10078,3.12185,3.14371,3.16510,3.18470,3.20140,3.21477,3.22544,3.23505,3.24586,3.26027,3.28063,3.30889,3.34543,3.39019,3.44198,3.49800,3.55407,3.60534,3.64789,3.68011,3.70272,3.71815,3.72863,3.73574,3.74059,3.74357,3.74453,3.74336,3.73991,3.73418,3.72638,3.71676,3.70553,3.69289,3.67900,3.66396,3.64785,3.63085,3.61305,3.59463,3.57582,3.55695,3.53796,3.51880,3.49936,3.47938,3.45869,3.43711,3.41458,3.39129,3.36772,3.34450,3.32201,3.30025,3.27907,3.25831,3.23784,3.21765,3.19766,3.17770,3.15770,3.13753,0.12386,-1.20809,-0.29557,0.12557,1.52920,-1.56213,-3.36609,0.08941,-0.13599,1.81509,0.97389,1.51592,0.66000,0.06087,0.70358,-1.09554,-1.34845,0.45356,0.40262,0.03131,0.02182,0.14578,58.30000,15.50000
2.52582,2.52665,2.52758,2.52844,2.52944,2.53057,2.53187,2.53339,2.53516,2.53710,2.53937,2.54193,2.54471,2.54776,2.55112,2.55479,2.55881,2.56321,2.56808,2.57328,2.57875,2.58436,2.58994,2.59539,2.60069,2.60591,2.61119,2.61666,2.62246,2.62858,2.63502,2.64172,2.64861,2.65579,2.66350,2.67238,2.68288,2.69511,2.70900,2.72432,2.74071,2.75776,2.77516,2.79274,2.81083,2.83024,2.85189,2.87681,2.90596,2.94022,2.98013,3.02557,3.07533,3.12683,3.17635,3.21975,3.25322,3.27754,3.29438,3.30581,3.31357,3.31875,3.32198,3.32346,3.32312,3.32085,3.31650,3.31010,3.30175,3.29157,3.27989,3.26688,3.25257,3.23709,3.22056,3.20312,3.18497,3.16623,3.14704,3.12753,3.10768,3.08750,3.06697,3.04598,3.02452,3.00249,2.97994,2.95703,2.93406,2.91133,2.88903,2.86720,2.84572,2.82458,2.80388,2.78372,2.76415,2.74515,2.72671,2.70876,-0.63375,-0.73499,0.12671,0.53368,0.47965,-1.19249,-0.98837,-1.09375,-0.17922,2.01196,0.35669,0.89191,-0.50379,1.12559,0.52596,1.56266,0.16178,1.67228,-0.11230,-0.69384,-0.62612,-0.60729,69.30000,19.30000
3.27336,3.27996,3.28646,3.29300,3.29956,3.30627,3.31310,3.32006,3.32727,3.33472,3.34243,3.35035,3.35847,3.36690,3.37569,3.38485,3.39442,3.40444,3.41491,3.42586,3.43719,3.44863,3.45991,3.47089,3.48148,3.49178,3.50214,3.51296,3.52454,3.53691,3.54991,3.56330,3.57680,3.59026,3.60391,3.61845,3.63442,3.65194,3.67066,3.68994,3.70901,3.72709,3.74353,3.75823,3.77184,3.78596,3.80248,3.82298,3.84870,3.88066,3.91941,3.96476,4.01541,4.06862,4.12026,4.16604,4.20183,4.22819,4.24688,4.25992,4.26905,4.27545,4.27980,4.28231,4.28294,4.28151,4.27792,4.27216,4.26428,4.25443,4.24303,4.23031,4.21632,4.20117,4.18489,4.16765,4.14958,4.13086,4.11177,4.09248,4.07291,4.05302,4.03267,4.01176,3.99019,3.96779,3.94456,3.92067,3.89656,3.87259,3.84916,3.82620,3.80355,3.78118,3.75899,3.73709,3.71543,3.69395,3.67259,3.65127,1.19681,-0.36131,0.33614,0.91756,0.54694,-2.26308,-1.08219,-1.35936,-0.59297,0.96238,-0.62613,1.88079,-0.54053,-1.34117,-1.12721,-0.07789,-0.94916,3.95220,-2.34490,1.12860,0.84100,1.23734,61.40000,17.70000
3.39805,3.40539,3.41271,3.42001,3.42735,3.43479,3.44245,3.45035,3.45838,3.46665,3.47511,3.48385,3.49294,3.50235,3.51212,3.52230,3.53289,3.54394,3.55545,3.56757,3.58000,3.59235,3.60434,3.61589,3.62715,3.63838,3.64981,3.66176,3.67455,3.68842,3.70286,3.71741,3.73184,3.74640,3.76172,3.77839,3.79670,3.81651,3.83715,3.85770,3.87710,3.89458,3.91029,3.92492,3.94003,3.95740,3.97887,4.00603,4.04003,4.08151,4.13020,4.18452,4.24136,4.29569,4.34240,4.37906,4.40592,4.42495,4.43846,4.44838,4.45557,4.46050,4.46341,4.46421,4.46273,4.45887,4.45276,4.44461,4.43461,4.42300,4.40969,4.39500,4.37887,4.36182,4.34385,4.32492,4.30535,4.28533,4.26510,4.24460,4.22354,4.20185,4.17942,4.15606,4.13174,4.10661,4.08106,4.05559,4.03052,4.00597,3.98173,3.95779,3.93407,3.91059,3.88728,3.86413,3.84107,3.81811,3.79531,3.77262,1.50884,-0.26676,0.94724,0.28288,-1.60449,-0.31231,2.46332,-0.25846,0.56451,-0.25068,-0.83745,-0.35875,3.26092,-2.68337,-0.46383,-2.09378,-1.44045,0.67623,-0.99998,1.72076,1.26407,1.49738,61.40000,17.70000
3.00881,3.01401,3.01934,3.02469,3.03022,3.03601,3.04208,3.04849,3.05534,3.06260,3.07018,3.07828,3.08691,3.09627,3.10638,3.11723,3.12885,3.14127,3.15456,3.16894,3.18387,3.19888,3.21336,3.22713,3.24044,3.25390,3.26826,3.28433,3.30270,3.32378,3.34651,3.36966,3.39228,3.41441,3.43678,3.46017,3.48473,3.50961,3.53306,3.55286,3.56614,3.57109,3.56832,3.55997,3.54949,3.54064,3.53661,3.53963,3.55094,3.57077,3.59835,3.63193,3.66867,3.70460,3.73568,3.76005,3.77764,3.78962,3.79751,3.80265,3.80594,3.80782,3.80838,3.80757,3.80529,3.80150,3.79631,3.78995,3.78265,3.77458,3.76591,3.75677,3.74710,3.73704,3.72657,3.71589,3.70526,3.69496,3.68510,3.67558,3.66610,3.65638,3.64604,3.63463,3.62193,3.60810,3.59366,3.57945,3.56603,3.55354,3.54178,3.53029,3.51872,3.50678,3.49431,3.48107,3.46677,3.45126,3.43478,3.41792,0.57188,0.74143,-2.30812,-0.69772,-1.32049,1.56174,1.90342,-0.98229,1.79464,1.11623,-1.94488,-0.13091,-0.20491,-0.00716,0.45875,-0.25450,-3.74109,0.03917,0.22386,0.55901,1.03578,0.51637,41.40000,12.50000
2.15499,2.15450,2.15393,2.15342,2.15300,2.15263,2.15230,2.15209,2.15214,2.15232,2.15265,2.15305,2.15356,2.15424,2.15514,2.15623,2.15748,2.15890,2.16058,2.16251,2.16471,2.16703,2.16941,2.17181,2.17418,2.17661,2.17900,2.18122,2.18325,2.18511,2.18690,2.18885,2.19117,2.19409,2.19797,2.20315,2.21031,2.21950,2.23088,2.24446,2.26009,2.27765,2.29710,2.31839,2.34155,2.36663,2.39397,2.42450,2.45890,2.49783,2.54160,2.58940,2.63917,2.68768,2.73133,2.76738,2.79485,2.81454,2.82838,2.83813,2.84525,2.85047,2.85403,2.85586,2.85589,2.85389,2.84985,2.84396,2.83637,2.82722,2.81669,2.80476,2.79161,2.77734,2.76216,2.74616,2.72948,2.71228,2.69452,2.67636,2.65782,2.63887,2.61947,2.59956,2.57921,2.55853,2.53763,2.51673,2.49598,2.47541,2.45506,2.43495,2.41518,2.39586,2.37715,2.35907,2.34173,2.32514,2.30934,2.29418,-1.50686,-1.06029,-0.20201,0.83657,-0.79160,0.04571,0.76076,0.66548,-0.58868,1.44591,-0.08277,-0.65226,2.64639,1.21231,1.27303,1.45938,1.31582,-0.98631,1.34601,-1.51377,-1.18225,-1.53069,76.60000,21.20000
